Company,HAS_SEC_FILINGS,SecFilings
0000006201,HAS_SEC_FILINGS,0000950134-06-003715.txt
0000006201,HAS_SEC_FILINGS,0000950134-05-003726.txt
0000006201,HAS_SEC_FILINGS,0000950134-04-002668.txt
0000006201,HAS_SEC_FILINGS,0001047469-03-013301.txt
0000006201,HAS_SEC_FILINGS,0000950134-07-003888.txt
0000006201,HAS_SEC_FILINGS,0000950134-06-003715.txt
0000006201,HAS_SEC_FILINGS,0000950134-05-003726.txt
0000006201,HAS_SEC_FILINGS,0000950134-04-002668.txt
0000006201,HAS_SEC_FILINGS,0001047469-03-013301.txt
0000824142,HAS_SEC_FILINGS,0000824142-25-000039.txt
0000824142,HAS_SEC_FILINGS,0000824142-24-000030.txt
0000824142,HAS_SEC_FILINGS,0000824142-23-000019.txt
0000824142,HAS_SEC_FILINGS,0000824142-22-000034.txt
0000824142,HAS_SEC_FILINGS,0000824142-21-000030.txt
0000824142,HAS_SEC_FILINGS,0000824142-20-000025.txt
0000824142,HAS_SEC_FILINGS,0000824142-19-000040.txt
0000824142,HAS_SEC_FILINGS,0000824142-18-000021.txt
0000824142,HAS_SEC_FILINGS,0000824142-17-000034.txt
0000824142,HAS_SEC_FILINGS,0000824142-16-000118.txt
0000824142,HAS_SEC_FILINGS,0000824142-15-000014.txt
0000824142,HAS_SEC_FILINGS,0000824142-14-000015.txt
0000824142,HAS_SEC_FILINGS,0001026608-13-000024.txt
0000824142,HAS_SEC_FILINGS,0001026608-12-000022.txt
0000824142,HAS_SEC_FILINGS,0001026608-11-000023.txt
0000824142,HAS_SEC_FILINGS,0001026608-10-000026.txt
0000824142,HAS_SEC_FILINGS,0001026608-09-000028.txt
0000824142,HAS_SEC_FILINGS,0001026608-08-000053.txt
0000824142,HAS_SEC_FILINGS,0001026608-07-000038.txt
0000824142,HAS_SEC_FILINGS,0001026608-06-000041.txt
0000824142,HAS_SEC_FILINGS,0001026608-05-000013.txt
0000824142,HAS_SEC_FILINGS,0001026608-04-000016.txt
0000824142,HAS_SEC_FILINGS,0001026608-03-000049.txt
0000824142,HAS_SEC_FILINGS,0001026608-02-000004.txt
0000824142,HAS_SEC_FILINGS,0001026608-01-500003.txt
0000824142,HAS_SEC_FILINGS,0001026608-00-000008.txt
0000824142,HAS_SEC_FILINGS,0000824142-15-000014.txt
0000824142,HAS_SEC_FILINGS,0000824142-14-000015.txt
0000824142,HAS_SEC_FILINGS,0001026608-13-000024.txt
0000824142,HAS_SEC_FILINGS,0001026608-12-000022.txt
0000824142,HAS_SEC_FILINGS,0001026608-11-000023.txt
0000824142,HAS_SEC_FILINGS,0001026608-10-000026.txt
0000824142,HAS_SEC_FILINGS,0001026608-09-000028.txt
0000824142,HAS_SEC_FILINGS,0001026608-08-000053.txt
0000824142,HAS_SEC_FILINGS,0001026608-07-000038.txt
0000824142,HAS_SEC_FILINGS,0001026608-06-000041.txt
0000824142,HAS_SEC_FILINGS,0001026608-05-000013.txt
0000824142,HAS_SEC_FILINGS,0001026608-04-000016.txt
0000824142,HAS_SEC_FILINGS,0001026608-03-000049.txt
0000824142,HAS_SEC_FILINGS,0001026608-02-000004.txt
0000824142,HAS_SEC_FILINGS,0001026608-01-500003.txt
0000824142,HAS_SEC_FILINGS,0001026608-00-000008.txt
0000824142,HAS_SEC_FILINGS,0001026608-06-000041.txt
0000824142,HAS_SEC_FILINGS,0001026608-05-000013.txt
0000824142,HAS_SEC_FILINGS,0001026608-04-000016.txt
0000824142,HAS_SEC_FILINGS,0001026608-03-000049.txt
0000824142,HAS_SEC_FILINGS,0001026608-02-000004.txt
0000824142,HAS_SEC_FILINGS,0001026608-01-500003.txt
0000824142,HAS_SEC_FILINGS,0001026608-00-000008.txt
0001158449,HAS_SEC_FILINGS,0001158449-25-000064.txt
0001158449,HAS_SEC_FILINGS,0001158449-24-000048.txt
0001158449,HAS_SEC_FILINGS,0001158449-23-000035.txt
0001158449,HAS_SEC_FILINGS,0001158449-22-000037.txt
0001158449,HAS_SEC_FILINGS,0001158449-21-000036.txt
0001158449,HAS_SEC_FILINGS,0001158449-20-000035.txt
0001158449,HAS_SEC_FILINGS,0001158449-19-000043.txt
0001158449,HAS_SEC_FILINGS,0001158449-18-000039.txt
0001158449,HAS_SEC_FILINGS,0001158449-17-000034.txt
0001158449,HAS_SEC_FILINGS,0001158449-16-000299.txt
0001158449,HAS_SEC_FILINGS,0001158449-15-000063.txt
0001158449,HAS_SEC_FILINGS,0001158449-14-000058.txt
0001158449,HAS_SEC_FILINGS,0001158449-13-000069.txt
0001158449,HAS_SEC_FILINGS,0001158449-12-000029.txt
0001158449,HAS_SEC_FILINGS,0001158449-11-000008.txt
0001158449,HAS_SEC_FILINGS,0001158449-10-000032.txt
0001158449,HAS_SEC_FILINGS,0001158449-09-000027.txt
0001158449,HAS_SEC_FILINGS,0001158449-08-000043.txt
0001158449,HAS_SEC_FILINGS,0001158449-07-000040.txt
0001158449,HAS_SEC_FILINGS,0001158449-06-000037.txt
0001158449,HAS_SEC_FILINGS,0001158449-05-000070.txt
0001158449,HAS_SEC_FILINGS,0001158449-04-000010.txt
0001158449,HAS_SEC_FILINGS,0001017062-03-000555.txt
0001158449,HAS_SEC_FILINGS,0000898430-02-001066.txt
0001158449,HAS_SEC_FILINGS,0001158449-16-000299.txt
0001158449,HAS_SEC_FILINGS,0001158449-15-000063.txt
0001158449,HAS_SEC_FILINGS,0001158449-14-000058.txt
0001158449,HAS_SEC_FILINGS,0001158449-13-000069.txt
0001158449,HAS_SEC_FILINGS,0001158449-12-000029.txt
0001158449,HAS_SEC_FILINGS,0001158449-11-000008.txt
0001158449,HAS_SEC_FILINGS,0001158449-10-000032.txt
0001158449,HAS_SEC_FILINGS,0001158449-09-000027.txt
0001158449,HAS_SEC_FILINGS,0001158449-08-000043.txt
0001158449,HAS_SEC_FILINGS,0001158449-07-000040.txt
0001158449,HAS_SEC_FILINGS,0001158449-06-000037.txt
0001158449,HAS_SEC_FILINGS,0001158449-05-000070.txt
0001158449,HAS_SEC_FILINGS,0001158449-04-000010.txt
0001158449,HAS_SEC_FILINGS,0001017062-03-000555.txt
0001158449,HAS_SEC_FILINGS,0000898430-02-001066.txt
0001158449,HAS_SEC_FILINGS,0001158449-06-000037.txt
0001158449,HAS_SEC_FILINGS,0001158449-05-000070.txt
0001158449,HAS_SEC_FILINGS,0001158449-04-000010.txt
0001158449,HAS_SEC_FILINGS,0001017062-03-000555.txt
0001158449,HAS_SEC_FILINGS,0000898430-02-001066.txt
0000320193,HAS_SEC_FILINGS,0000320193-24-000123.txt
0000320193,HAS_SEC_FILINGS,0000320193-23-000106.txt
0000320193,HAS_SEC_FILINGS,0000320193-22-000108.txt
0000320193,HAS_SEC_FILINGS,0000320193-21-000105.txt
0000320193,HAS_SEC_FILINGS,0000320193-20-000096.txt
0000320193,HAS_SEC_FILINGS,0000320193-19-000119.txt
0000320193,HAS_SEC_FILINGS,0000320193-18-000145.txt
0000320193,HAS_SEC_FILINGS,0000320193-17-000070.txt
0000320193,HAS_SEC_FILINGS,0001628280-16-020309.txt
0000320193,HAS_SEC_FILINGS,0001193125-15-356351.txt
0000320193,HAS_SEC_FILINGS,0001193125-14-383437.txt
0000320193,HAS_SEC_FILINGS,0001193125-13-416534.txt
0000320193,HAS_SEC_FILINGS,0001193125-12-444068.txt
0000320193,HAS_SEC_FILINGS,0001193125-11-282113.txt
0000320193,HAS_SEC_FILINGS,0001193125-10-238044.txt
0000320193,HAS_SEC_FILINGS,0001193125-09-214859.txt
0000320193,HAS_SEC_FILINGS,0001193125-08-224958.txt
0000320193,HAS_SEC_FILINGS,0001047469-07-009340.txt
0000320193,HAS_SEC_FILINGS,0001104659-06-084288.txt
0000320193,HAS_SEC_FILINGS,0001104659-05-058421.txt
0000320193,HAS_SEC_FILINGS,0001047469-04-035975.txt
0000320193,HAS_SEC_FILINGS,0001047469-03-041604.txt
0000320193,HAS_SEC_FILINGS,0001047469-02-007674.txt
0000320193,HAS_SEC_FILINGS,0000912057-00-053623.txt
0000320193,HAS_SEC_FILINGS,0001193125-14-383437.txt
0000320193,HAS_SEC_FILINGS,0001193125-13-416534.txt
0000320193,HAS_SEC_FILINGS,0001193125-12-444068.txt
0000320193,HAS_SEC_FILINGS,0001193125-11-282113.txt
0000320193,HAS_SEC_FILINGS,0001193125-10-238044.txt
0000320193,HAS_SEC_FILINGS,0001193125-09-214859.txt
0000320193,HAS_SEC_FILINGS,0001193125-08-224958.txt
0000320193,HAS_SEC_FILINGS,0001047469-07-009340.txt
0000320193,HAS_SEC_FILINGS,0001104659-06-084288.txt
0000320193,HAS_SEC_FILINGS,0001104659-05-058421.txt
0000320193,HAS_SEC_FILINGS,0001047469-04-035975.txt
0000320193,HAS_SEC_FILINGS,0001047469-03-041604.txt
0000320193,HAS_SEC_FILINGS,0001047469-02-007674.txt
0000320193,HAS_SEC_FILINGS,0000912057-00-053623.txt
0000320193,HAS_SEC_FILINGS,0001104659-05-058421.txt
0000320193,HAS_SEC_FILINGS,0001047469-04-035975.txt
0000320193,HAS_SEC_FILINGS,0001047469-03-041604.txt
0000320193,HAS_SEC_FILINGS,0001047469-02-007674.txt
0000320193,HAS_SEC_FILINGS,0000912057-00-053623.txt
0001500217,HAS_SEC_FILINGS,0001500217-25-000007.txt
0001500217,HAS_SEC_FILINGS,0001500217-24-000008.txt
0001500217,HAS_SEC_FILINGS,0001500217-23-000010.txt
0001500217,HAS_SEC_FILINGS,0001500217-22-000011.txt
0001500217,HAS_SEC_FILINGS,0001500217-21-000008.txt
